entry_time,exit_time,entry_price,exit_price,side,pnl_pct,cumulative_pnl_pct
2025-10-30 18:23:00,2025-10-30 18:30:00,3746.03,3751.69,short,-0.15109329076381808,-0.15109329076381808
2025-10-30 18:32:00,2025-10-30 19:04:00,3738.44,3730.53,short,0.21158558115149245,0.06049229038767437
2025-10-30 19:05:00,2025-10-30 19:08:00,3724.66,3734.99,short,-0.27734075056515034,-0.21684846017747597
2025-10-30 19:17:00,2025-10-30 19:26:00,3718.78,3727.72,short,-0.2404014219717111,-0.45724988214918705
2025-10-30 19:33:00,2025-10-30 19:50:00,3725.2,3717.49,short,0.20696875335552553,-0.2502811287936615
2025-10-30 19:54:00,2025-10-30 20:10:00,3710.56,3710.18,short,0.010241041783453418,-0.24004008701020807
2025-10-30 20:30:00,2025-10-30 20:31:00,3702.52,3711.09,short,-0.23146397588669781,-0.4715040628969059
2025-10-30 21:29:00,2025-10-30 21:40:00,3755.65,3762.03,short,-0.16987738474032746,-0.6413814476372334
2025-10-30 22:11:00,2025-10-30 22:12:00,3769.6,3771.38,short,-0.04721986417657577,-0.6886013118138091
2025-10-30 22:17:00,2025-10-30 22:18:00,3771.27,3771.88,short,-0.016174922506214814,-0.7047762343200239
2025-10-30 22:29:00,2025-10-30 22:36:00,3772.55,3772.63,short,-0.002120581569493505,-0.7068968158895174
2025-10-30 22:40:00,2025-10-30 22:41:00,3771.35,3772.14,short,-0.02094740610126251,-0.7278442219907799
2025-10-30 22:44:00,2025-10-30 22:50:00,3769.32,3771.85,short,-0.06712085999596068,-0.7949650819867407
2025-10-30 23:07:00,2025-10-30 23:10:00,3774.02,3776.6,short,-0.06836211784781022,-0.8633271998345509
2025-10-30 23:11:00,2025-10-30 23:13:00,3775.18,3776.74,short,-0.041322532965314115,-0.9046497327998649
2025-10-30 23:14:00,2025-10-30 23:15:00,3775.79,3777.7,short,-0.05058544039789963,-0.9552351731977645
2025-10-30 23:16:00,2025-10-30 23:18:00,3774.45,3777.0,short,-0.06755951198188298,-1.0227946851796474
2025-10-30 23:44:00,2025-10-30 23:45:00,3785.25,3787.27,short,-0.05336503533452168,-1.076159720514169
2025-10-31 00:25:00,2025-10-31 00:28:00,3803.98,3805.44,short,-0.038380853737402305,-1.1145405742515715
2025-10-31 01:30:00,2025-10-31 01:36:00,3844.97,3846.87,short,-0.049415210001640876,-1.1639557842532124
2025-10-31 01:37:00,2025-10-31 01:47:00,3844.98,3844.85,short,0.0033810318909359514,-1.1605747523622765
2025-10-31 01:57:00,2025-10-31 01:59:00,3843.43,3846.97,short,-0.09210522892312241,-1.2526799812853988
2025-10-31 02:03:00,2025-10-31 02:22:00,3845.99,3837.13,short,0.23036981375405743,-1.0223101675313413
2025-10-31 02:23:00,2025-10-31 02:25:00,3836.52,3842.91,short,-0.16655719245565961,-1.188867359987001
2025-10-31 02:28:00,2025-10-31 02:29:00,3834.78,3837.24,short,-0.06414970350318876,-1.2530170634901898
2025-10-31 02:31:00,2025-10-31 02:32:00,3836.37,3837.38,short,-0.026326970547684875,-1.2793440340378748
2025-10-31 02:33:00,2025-10-31 02:53:00,3835.99,3824.19,short,0.30761289784383505,-0.9717311361940397
2025-10-31 02:57:00,2025-10-31 03:06:00,3822.71,3821.4,short,0.034268882546673575,-0.9374622536473661
2025-10-31 03:25:00,2025-10-31 03:35:00,3828.19,3829.44,short,-0.03265250679825192,-0.9701147604456181
2025-10-31 03:38:00,2025-10-31 03:46:00,3825.45,3826.83,short,-0.03607418735051064,-1.0061889477961288
2025-10-31 03:54:00,2025-10-31 03:57:00,3824.17,3826.28,short,-0.05517537138778159,-1.0613643191839104
2025-10-31 04:51:00,2025-10-31 04:52:00,3862.28,3862.88,short,-0.015534865416280255,-1.0768991846001907
2025-10-31 04:53:00,2025-10-31 04:55:00,3861.82,3862.99,short,-0.03029659590554759,-1.1071957805057384
2025-10-31 04:59:00,2025-10-31 05:10:00,3862.63,3860.09,short,0.06575830457486126,-1.041437475930877
2025-10-31 05:12:00,2025-10-31 05:28:00,3856.6,3856.92,short,-0.008297464087542492,-1.0497349400184195
2025-10-31 05:36:00,2025-10-31 05:47:00,3856.24,3855.19,short,0.027228595730549116,-1.0225063442878704
2025-10-31 05:48:00,2025-10-31 06:02:00,3853.53,3852.29,short,0.03217828847836234,-0.990328055809508
2025-10-31 06:03:00,2025-10-31 06:58:00,3851.03,3829.2,short,0.5668613332017767,-0.4234667226077313
2025-10-31 07:03:00,2025-10-31 07:09:00,3829.24,3829.0,short,0.006267562231664293,-0.417199160376067
2025-10-31 07:37:00,2025-10-31 07:56:00,3832.85,3829.95,short,0.07566171386827272,-0.3415374465077943
2025-10-31 08:00:00,2025-10-31 08:01:00,3829.02,3830.79,short,-0.04622592726076076,-0.387763373768555
2025-10-31 08:10:00,2025-10-31 08:18:00,3830.76,3829.2,short,0.040722989693961514,-0.3470403840745935
2025-10-31 08:21:00,2025-10-31 08:23:00,3825.61,3829.81,short,-0.10978641314717962,-0.4568267972217731
2025-10-31 09:06:00,2025-10-31 09:07:00,3846.96,3848.41,short,-0.037692099735890626,-0.4945188969576637
2025-10-31 09:20:00,2025-10-31 09:30:00,3847.89,3847.61,short,0.007276715290711153,-0.48724218166695255
2025-10-31 09:32:00,2025-10-31 09:38:00,3845.49,3846.74,short,-0.03250561046836684,-0.5197477921353194
2025-10-31 09:39:00,2025-10-31 09:41:00,3845.17,3846.15,short,-0.025486519451676213,-0.5452343115869956
2025-10-31 09:47:00,2025-10-31 09:49:00,3844.6,3846.62,short,-0.05254122665556838,-0.597775538242564
2025-10-31 09:50:00,2025-10-31 09:59:00,3845.2,3844.99,short,0.005461354415896088,-0.5923141838266679
2025-10-31 10:06:00,2025-10-31 10:07:00,3844.31,3846.6,short,-0.059568557166304575,-0.6518827409929725
2025-10-31 10:08:00,2025-10-31 10:15:00,3843.28,3844.57,short,-0.03356507982764627,-0.6854478208206187
2025-10-31 10:17:00,2025-10-31 10:21:00,3843.68,3847.69,short,-0.10432710319277928,-0.789774924013398
2025-10-31 10:25:00,2025-10-31 10:27:00,3844.12,3841.92,short,0.057230263363261764,-0.7325446606501362
