entry_time,exit_time,entry_price,exit_price,side,pnl_pct,cumulative_pnl_pct
2025-09-20 09:00:00,2025-09-20 11:00:00,237.24,238.14,short,-0.3793626707131922,-0.3793626707131922
2025-09-20 13:00:00,2025-09-20 14:00:00,237.44,238.77,short,-0.5601415094339676,-0.9395041801471598
2025-09-20 18:00:00,2025-09-20 19:00:00,238.41,238.64,short,-0.09647246340337644,-1.0359766435505362
2025-09-21 07:00:00,2025-09-21 12:00:00,239.87,239.5,short,0.1542502188685557,-0.8817264246819805
2025-09-21 14:00:00,2025-09-23 06:00:00,238.58,219.23,short,8.110487048369528,7.228760623687547
2025-09-23 09:00:00,2025-09-23 10:00:00,218.67,219.08,short,-0.18749714181187407,7.041263481875673
2025-09-23 14:00:00,2025-09-23 15:00:00,217.7,219.28,short,-0.725769407441439,6.315494074434234
2025-09-23 17:00:00,2025-09-24 01:00:00,216.73,216.2,short,0.24454390255156236,6.560037976985797
2025-09-24 02:00:00,2025-09-24 11:00:00,214.29,212.35,short,0.9053152270287917,7.465353204014589
2025-09-24 12:00:00,2025-09-24 14:00:00,211.95,215.61,short,-1.7268223637650508,5.738530840249538
2025-09-24 19:00:00,2025-09-26 12:00:00,213.18,196.67,short,7.744628952059301,13.48315979230884
2025-09-26 14:00:00,2025-09-26 15:00:00,194.42,196.02,short,-0.8229606007612503,12.660199191547589
2025-09-27 07:00:00,2025-09-27 12:00:00,202.05,202.45,short,-0.1979707993070909,12.462228392240497
2025-09-27 17:00:00,2025-09-27 20:00:00,201.87,202.63,short,-0.37647991281517357,12.085748479425323
2025-09-28 01:00:00,2025-09-28 07:00:00,201.13,202.1,short,-0.48227514542832933,11.603473333996995
2025-09-28 08:00:00,2025-09-28 13:00:00,201.81,201.17,short,0.31712997373768137,11.920603307734677
2025-09-29 06:00:00,2025-09-29 07:00:00,208.14,208.95,short,-0.3891611415393496,11.531442166195328
2025-09-29 09:00:00,2025-09-29 13:00:00,208.2,208.86,short,-0.3170028818443924,11.214439284350936
