entry_time,exit_time,entry_price,exit_price,side,pnl_pct,cumulative_pnl_pct
2025-09-19 21:00:00,2025-09-20 09:00:00,238.39,237.24,short,0.48240278535172504,0.48240278535172504
2025-09-26 23:00:00,2025-09-27 07:00:00,205.17,202.05,short,1.5206901593800148,2.00309294473174
2025-09-28 18:00:00,2025-09-29 06:00:00,206.12,208.14,short,-0.9800116437026887,1.0230813010290514
2025-10-01 08:00:00,2025-10-02 14:00:00,216.57,223.61,short,-3.250681073094159,-2.2275997720651075
2025-10-02 18:00:00,2025-10-03 05:00:00,232.34,231.21,short,0.48635620211758435,-1.7412435699475233
2025-10-05 04:00:00,2025-10-05 10:00:00,233.78,232.03,short,0.7485670288305244,-0.9926765411169989
2025-10-08 18:00:00,2025-10-09 02:00:00,228.67,224.44,short,1.8498272619932612,0.8571507208762623
2025-10-12 15:00:00,2025-10-13 05:00:00,191.23,194.06,short,-1.4798933221774893,-0.6227426013012269
2025-10-13 18:00:00,2025-10-14 04:00:00,205.95,202.07,short,1.8839524156348608,1.2612098143336339
2025-10-19 14:00:00,2025-10-19 19:00:00,191.55,188.88,short,1.3938919342208382,2.655101748554472
2025-10-20 06:00:00,2025-10-20 14:00:00,193.94,191.4,short,1.3096834072393484,3.9647851557938205
2025-10-21 14:00:00,2025-10-21 22:00:00,192.75,188.56,short,2.173800259403371,6.138585415197191
2025-10-23 06:00:00,2025-10-23 20:00:00,187.43,188.8,short,-0.7309395507656216,5.4076458644315695
2025-10-26 09:00:00,2025-10-26 20:00:00,195.96,197.45,short,-0.7603592569912128,4.647286607440357
2025-10-27 00:00:00,2025-10-27 08:00:00,203.25,200.47,short,1.367773677736778,6.015060285177135
2025-10-29 13:00:00,2025-10-29 15:00:00,200.75,196.78,short,1.97758405977584,7.992644344952975
